"","tweets","location","Score","Sentiment"
"1795","mr cm naidu plz look at this ysjagan ysrcparty ktrtrs ","",0,"neutral"
"1796","ktrtrs ysjagan thank you so much sir for taking care about our future we have to develop our states and we are all support for your decision of federal front","",2.35,"positive"
"1797","ktrtrs ysjagan hi friend how are you","",0.8,"positive"
"1798","apneedsjagan jaganforce ysjagan now we can feel rest assured to get special status for our state in next six  months under the committed and genuine leadership of jagananna all will be good for common man in times to come","Chipurupalle, India",3.35,"positive"
"1799","yssharmila ysjagan best wishes to jagananna","Chipurupalle, India",1.3,"positive"
"1800","yssharmila ysjagan great leader of people jagananna","Chipurupalle, India",0.75,"positive"
"1801","ysjagan best wishes to you too sir waiting eagerly for you to run our state for our peoples prosperity","Chipurupalle, India",2.85,"positive"
"1802","ysjagan it is rarest ever achievement you have made sir that paves the way for helping people of our state in a big way as cm looking forward to this eagerly","Chipurupalle, India",2.9,"positive"
"1803","     future of ap ysjagan future of ts ktrtrs in single frame    forward to this eagerly","Nellore, India",1.4,"positive"
"1804","ap voter survey before jsp  ka paul alliancejsp   seats prajashanti party   seatsafter jsp ka paul alliancepk  ka paul   seats clean sweeptdp  seat ncbnysrcp   seat ysjagancm  pawankalyandeputy cm kapaulofficialspeakernadendlamanohar","Farm House",1.35,"positive"
"1805","ktrtrs ysjagan sad day ","",-0.5,"negative"
"1806","ktrtrs ysjagan great one of the most corrupt politicians ever  ysjagan out on bail s of crores of corruption","",-0.75,"negative"
"1807","ktrtrs ysjagan there is a saying n english too many cooks spoil the dish we should just have two party system","Hyderabad, India",-0.5,"negative"
"1808","kathimahesh ysjagan ktrtrs but how it will help ap growth any plans","",0.5,"positive"
"1809","ktrtrs ysjagan i strongly feel this step of yours will badly effect your plan of federal front this is not going to workout in the ground level hope you arent trapped ncbnysrcp   seat ysjagancm  pawankalyandeputy cm kapaulofficialspeakernadendlamanohar","Bengaluru, India",0.25,"positive"
"1810","sp asaltafhassen psrchakri ktrtrs ysjagan pawankalyan jspshatagniteam janasenaparty yes felt very uneasy and difficult for casting my vote since jsp didnt contested in telangana","Hyderabad, India",-0.7,"negative"
"1811","strangersplay ktrtrs ysjagan thank you","Hyderabad, India",0.5,"positive"
"1812","phanidharcoolz ktrtrs ysjagan there is no question of  trs and ysrcp alliance since trs is not contesting in andhra but what is paining us is trs supporting a etc corrupted ysrcp party","Hyderabad, India",-0.25,"negative"
"1813","mesushmith ktrtrs ysjagan thank you","Hyderabad, India",0.5,"positive"
"1814","vadlamudinavee strangersplay ktrtrs ysjagan thank you","Hyderabad, India",0.5,"positive"
"1815","ysjagan watch it over amp over  ysrcp alliance since trs is not contesting in andhra but what is paining us is trs supporting a etc corrupted ysrcp party","",-0.25,"negative"
"1816","ktrtrs ysjagan ee lafoot gallaki ncbn chesevanni correct vere vallu chesevi tappu go and  die if you still think cbn is genuine because he is not","",0.35,"positive"
"1817","ktrtrs ysjagan nothing wrong to meet telangana and andhra leaders this meeting is better than chandrababu and congress meetings hope both side public will understand and unite for better government two states should develop and stay together as we are telugu people","",0.75,"positive"
"1818","newsx trspartyonline ysjagan why is the feudal system so deeply mixed with indian society all these local parties leaders are nothing but self serving vassals of yester years claiming their fiefdom on votes","",-0.25,"negative"
"1819","ktrtrs ysjagan anyone can become a leader if he is popular with name or money the person who thinks of himself will rule for few years but the one thinks of people would rule for ever who ever it is or what ever the past was we hope the tomorrow by u all would be different for telugu people","Riyadh",1.85,"positive"
"1820","ktrtrs ysjagan namaste sir best of luck ","Adoni, India",1.5,"positive"
"1821","ysjagan namaste sir  thank you sir  wish you the same winners never quitout of sight out of mind so please be focused","Adoni, India",3.95,"positive"
"1822","bharathkumar ktrtrs ysjagan nope","Hyderabad, India",0,"neutral"
"1823","ktrtrs me meda vunna respect poindi after you meeting with ysjagan  ","Hyderabad, India",0.5,"positive"
"1824","ktrtrs ysjagan young tiger of two telugu states","",0.4,"positive"
"1825","ktrtrs ysjagan nice","Telangana",0.5,"positive"
"1826","pachamediamogud wasimakrampspk ysjagan ktrtrs ktrtrs sir what is happening","Vijayawada, India",0.25,"positive"
"1827","ktrtrs ysjagan your party foundation lies on division of andhra pradesh and we are suffering because of that if you want to come ap we will acceptunless you combine both states againchange your party name as telugu rastra samithyand other person is shame less","Vishakapatnam, India",-2.35,"negative"
"1828","ktrtrs ysjagan sir good evening","",1,"positive"
"1829","ktr asserts that the trs party supremo kcr will meet ysrcp leadership in andhra amp take the issue of collective strength in parliament  forward sushilrtoi   kcr spoke to me earlier says ysjagan ","HYDERABAD ",0.85,"positive"
"1830","sujakrao satyapamula maam it is meant  decimate andhra amp itz progress since bifurcation throw whatever development under ncbn  the wolves baying fr power amp ruin the state in the name of return gifting by partnering with a reluctant ysjagan  however ap people are watching the kafkaesque ","HYDERABAD ",-0.5,"negative"
"1831","satyapamula sujakrao ncbn ysjagan mahbubabad railway station  az why i said reluctant ysjagan itz an alibi fr trs aimim to meet ysjr at tadepalli  near amravathi whr he is reportd  be shifting soon return gifting  ncbn  is real reason  post poll too ysrcp can join federal front  if it exists ","HYDERABAD ",0.6,"positive"
"1832","katarupavan tweetsakshi ysjagan we will win all  seats now","",0.5,"positive"
"1833","ktrtrs ysjagan exactly like how ncbn tied up with rahulgandhi here we have another tie upgood you did not do this meet before telengana election","Hyderabad, India",0.5,"positive"
"1834","simha manvidad ysjagan dear vijay i appreciate your attachment with ysrcparty including your daughter and her hand drawn sketch regarding navaratnalu is so nice my best wishes to her","India",4,"positive"
"1835","ktrtrs ysjagan not fair mr ktr sir we telangana people cant digest that trs has joining hands with illegal party leader ysrcp too bad sirratnalu is so nice my best wishes to her","",1.3,"positive"
"1836","ktrtrs ysjagan we thought your genuine leader asahaym vesthundhi ee digajaarudu politics no ethics values","",1.15,"positive"
"1837","ysjagan happy sankranti jagan anna","",0.75,"positive"
"1838","ktrtrs ysjagan ktrtrs as said by one of your party member u are going to be a jaffa ncbn will get a clean mandatethanx for ur help for ap apwithcbn","",0.75,"positive"
"1839","ktrtrs ysjagan ktrtrs this will give a good milage to tdp ","",0.75,"positive"
"1840","ktrtrs ysjagan i dont want trs to loose because of this","Ramagundam, India",-0.25,"negative"
"1841","ktrtrs ysjagan not a good movehow can you join hands with someone who is facing corruption charges even after knowing the entire factsfight alone in ap rather","",0.25,"positive"
"1842","ktrtrs ysjagan it is sincrime to join ysrcp","",0.25,"positive"
"1843","ysjagan and now came up to serve a country with name federal front  no one is going to forget the chaos they created to divide telugu people","Singapore",-1.25,"negative"
"1844","ysjagan dear jaganmohan reddy garu i wish you a grand success in your election in andhra pradesh to become the leader of andhra assembly and i hope you dont forget the promises given to the people of ap and go ahead with the grace of lord ganeshat p reddy","Fateh Maidan, Hyderabad",4.35,"positive"
"1845","ktrtrs ysjagan lost all the respect that i had for you  should have done before elections i wouldnt have supported you  ktrtrs unfollow","Vijayawada, India",0.5,"positive"
"1846","prakku bpolitics ysjagan yearchallenge mana old fox ncbn di pedte aa pictures tho oka pedda frame kattachule","United States",0,"neutral"
"1847","bpolitics prakku ysjagan ncbn inko  months tarvata malli he will be better again  tdp mark politics achule","United States",0.8,"positive"
"1848","ktrtrs ysjagan young people like you and jagan should take out old foxes like this guy ncbn","United States",0.9,"positive"
"1849","bpolitics prakku ysjagan ncbn look at this  ","United States",0,"neutral"
"1850","bpolitics prakku ysjagan ncbn its totally fine he accepted it and went outside and took permission and came inside","United States",1.85,"positive"
"1851","bpolitics prakku ysjagan ncbn thats what going to happen and went outside and took permission and came inside","United States",0.8,"positive"
"1853","ibhagathsingh srinanapatekar ktrtrs ktrtrs did you get the answers from ysjagan can you please share them to public or are you still in the process of exchanging the tricks of the trade quid pro quo","",1.5,"positive"
"1854","ktrtrs ysjagan its a good move sir","Kapra, Hyderabad. India.",1,"positive"
"1855","ktrtrs ysjagan the best we are excited for the better tomorrow","New York, USA",2.05,"positive"
"1856","barugaru ktrtrs ysjagan it would be ysrcptrs","Hyderabad, India",0,"neutral"
"1857","prakasharige ktrtrs ysjagan hahawell said","Hyderabad, India",0,"neutral"
"1858","koradaravi trspartyonline ktrtrs ysjagan vinodboianpalli jaffa batch yrs nunchi ade dream lo brathukuthunaru into  years aina cm chair meeku dream gane migilipoyidi brother","Andhra Pradesh, India",0.65,"positive"
"1859","trspartyonline ktrtrs ysjagan vinodboianpalli ohh return gift anthe cbn ni cm cheyatama thanks for supporting jagan ","Andhra Pradesh, India",1.85,"positive"
"1860","simha manvidad ysjagan excellentgod bless her","<U+092D><U+093E><U+0930><U+0924>",1,"positive"
"1861","trspartyonline ktrtrs ysrcparty ysjagan tainted one careful","",-0.75,"negative"
"1862","ysjagan nee gurinche ","Hyderabad, India",0,"neutral"
"1863","tvtelugu ktrtrs trspartyonline ysjagan ysrcparty good to see new governments coming govt in ap  align each other and work towards telugu states development ncbn naralokesh","Hyderabad",1.8,"positive"
"1864","trspartyonline ktrtrs looks like both telugu states governments wants work together ysjagan ncbn  align each other and work towards telugu states development ncbn naralokesh","Hyderabad",0.75,"positive"
"1865","trspartyonline ktrtrs ysjagan vinodboianpalli time has come to work both telugu states work together gn each other and work towards telugu states development ncbn naralokesh","Hyderabad",0.25,"positive"
"1866","ktrtrs ysjagan congrats","Mirialguda, India",1,"positive"
"1867","ktrtrs ysjagan bye bye sir unfollowing","Tirupati, India",0.25,"positive"
"1868","dears sirs waiting to see you both as the next  telangana cm ktrtrs ampap cm  ysjagan  ","Hyderabad, India",0,"neutral"
"1869","itsmenaanii ktrtrs ysjagan i think next meeting with janasena party","",0,"neutral"
"1870","ktrtrs ysjagan good  initiative there comes the end of jaggu dreams of becoming ap cm pawankalyan golden opportunity awaiting","Bengaluru, India",2.1,"positive"
"1871","taruns ncbn pitty ysjagan looks like your dream of becoming cm remains a dream foreveraligning with kcr in andhra is a historical blunder pack up jaggugolden opportunity awaiting you pawankalyan","Bengaluru, India",0.75,"positive"
"1872","ktrtrs ysjagan that so good to hear leaders should look for an opportunity for making good projects for their people keeping aside politics and for sure you are on that track all the very best sir","Farmington Hills, MI,USA",2,"positive"
"1873","ktrtrs ysjagan cheap very cheap","",-0.5,"negative"
"1874","pictureofthedayentireap with ktrtrs tarak sir including upcomingcm of ap ysjagan  raokavitha trspartyonline  ysrcparty rojaselvamanirk iamkodalinani akyonline jaitdp ncbn naralokesh  grace of lord ganeshat p reddy","Hindupur, India",0.85,"positive"
"1875","simha manvidad ysjagan super","Vijayawada, India",0.75,"positive"
"1876","ysjagan wish you the same to you anna","Vijayawada, India",0.8,"positive"
"1877","trs party working president sri ktrtrs called on ysrcparty president sri ysjagan in hyderabad to discuss the proposed federalfront trspartyonline ","Hyderabad telangana india",0.25,"positive"
"1878","trspartyonline ktrtrs ysrcparty ysjagan going wrong","Armoor.Nizamabad.",-0.75,"negative"
"1879","premjanga trspartyonline ktrtrs ysrcparty ysjagan going wrong","Armoor.Nizamabad.",-0.75,"negative"
"1880","ktrtrs ysjagan great combo ysjagan most trusted ally","Bengaluru, India",1.8,"positive"
"1881","ktrtrs ysjagan expecting more photo shop edits from janasannasis and tdpdadhaamasktrmeetsysjagan federalfront telanganawithkcr tdp janasena ","hyderabad, Telangana",-0.25,"negative"
"1882","ktrtrs ysjagan very bad decision ktr garu","INDIA",-0.75,"negative"
"1883","ktrtrs ysjagan ktr garu plz watch ","INDIA",0,"neutral"
"1884","ktrtrs ysjagan jail lo  months kurchonodini ela support chesthunaro ardam kavatledu sir very bad ed lo  charge sheets anna avanni telisi kuda cheap its very cheap and bad sign for trs","visakhapatnam",-1.3,"negative"
"1885","telugu ysjagan last time bjp gave commitment to cbn what happenedno need any commitments in the number gameonly number matters","",0.5,"positive"
"1886","your commitment n credibility are our weapons leave no stone unturned for making ycps win a bigger if you think theres any obstacle in your way clear it with out any second thought dont go for obligations crush every negative thing go for populist schemes ysjagan","Guntur, AP.",0.75,"positive"
"1887","really cbns electioneering is brutal and can bulldoze all ethics entice people with temporary schemes assassinate opponents who disobey his treachery may god give ysjagan all the necessary stamina to crush this evil ncbn i have never waited and prayed to god this much","Guntur, AP.",-1.6,"negative"
"1888","ktrtrs ysjagan lost respect on ktr and kcr garu but not on telangana","",-0.25,"negative"
"1889","power ful leaders came from powerful places ktrtrs  ysrcparty  trspartyonline  ysjagan ","Vijayawada, India",0.75,"positive"
"1890","aaatt eyefeastforfans ysjagan sir ktrtrs sir in one pic federalfront yearsforsuryabhairage yrsfortrendsettingokkadu ysrcp trs prajasankalpayatra prabhas chandrababunaidu yearsforbbvarsham  waited and prayed to god this much","Srikakulam, India",0.25,"positive"
"1891","nutanlade rgvzoomin kapaulofficial pawankalyan ncbn ysjagan hahha true veedi pattern ardhamainollu veedi comedy ki navvukuntunnarudonno about other leaderspoliticians under attack but thing is whatever or whoever r behind ppl who try to attack pk are being understood by manycover of those cheap attackers in darkness blown","",-1,"negative"
"1892","ktrtrs ysjagan not expected this shit from you siri am a fan of your clarity of thought and confidence felt very happy when you won now you have proved that you are just another politician like cbn and jagan","Bangalore",2.25,"positive"
"1893","dear ysjagan can you ask your newparner ktrtrs to pass resolution in tg assembly supporting special status to ap","Hyderabad, India",2.3,"positive"
"1894","primetime news th january  focusing hyderabad amp telanganaktrtrs ysjagan telanganacmo uttamtpcc hyderabadtelangananewsurdu","Hyderabad/Secunderabad",0,"neutral"
"1895","ktrtrs ysjagan good keep going on bride future of both states ","Hyderabad, India",1.35,"positive"
"1896","ktrtrs ysjagan this looks as bad as ncbn tying up with congress ","HYDERABAD",-0.75,"negative"
"1897","ktrtrs ysjagan credibility of kcr and ktrtrs will take a beating if they move closely with jagan this is not needed u can ask for a post poll alliance later but dont lose your base by tying up with anti tg force dont give opposition a weapon when they have none pls listen to people sir","HYDERABAD",-0.6,"negative"
"1898","ktrtrs ysjagan so ysrcp also with nda","Hyderabad, India",0,"neutral"
"1899","ktrtrs ysjagan your heartly welcome sir and we are glad to know that  youth icons of  telugu states in one place  waiting to see the movement","amlapuram,ambajipeta",1.9,"positive"
"1900","ktrtrs ysjagan  lions in one den","amlapuram,ambajipeta",0,"neutral"
"1901","ysjagan youth icons of two telugu states at one place today afternoon waiting to see the movement","amlapuram,ambajipeta",0.4,"positive"
"1902","ktrtrs ysjagan lol trs fell so low by joining hands with outright disrupter of tstatehood on parliament floor everyone can see how you both joining hands to benefit the bjpindia nothing more than that","New York, USA",0.25,"positive"
"1903","ktrtrs ysjagan a big initiative by kcr sirstates should have more powers except certain cases center should control states as part of nation integrity but not on the basis of self benefits","Godavarikhani",2.8,"positive"
"1904","ktrtrs ysjagan tdp supported cong resulttrs supporting ycp resultrs except certain cases center should control states as part of nation integrity but not on the basis of self benefits","Hyderabad, India",4.05,"positive"
"1905","ktrtrs ysjagan go head","",0,"neutral"
"1906","notthing wrong tdp born for anti congress now going to merge with congress dont act like smart party and dont worry vote for cash wll not bring front i guess vsreddymp ysjagan naralokesh ncbn andhrapradesh people ","Vijayawada, India",-0.1,"negative"
"1907","congratulations sir have successfully meeting ysrcp ncbnforap ncbn ysjagan ","Vijayawada, India",2,"positive"
"1908","rightly said sir jaitdp andhrapradesh ncbn should think ysjagan ysrcparty naralokesh ","Vijayawada, India",0.75,"positive"
"1909","dont try to make like india and pakistan war your father tryed to buy trs mlc dont forget this plz comment on your father discussed on tye up with trs party in front of harikrishna death bodyvsreddymp jaitdp ysjagan ncbn ","Vijayawada, India",-1.25,"negative"
"1910","ktrtrs ysjagan how is lotuspond annaa inspiring worth spending  months in jail","Hyderabad, India",0.7,"positive"
"1911","historical day for andhrapradesh tomorrow ysjagan anna and ktrtrs sir going to meet for federal front discussions  we are heartly welcoming this meeting better for our both states good going for better future  ysrcparty trspartyonline federalfrove none pls listen to people sir","India",1.8,"positive"
"1912","such a great frame ysjagan and ktrtrs sir both are young leaders and in front there is a bright future for both states a healthy meeting and good going sir we appreciate that kcr gari approch about federalfront youth icons for both states andhrapradesh and telangana ","India",4.05,"positive"
"1913","sreenathreddi lakshmi ktrtrs ysjagan waiting chitti","India",0,"neutral"
"1914","niaindia we have doubt on farmer actor sivaji case is attack on ysjagan sir in vizagairport with cockknife","India",-1.25,"negative"
"1915","vsreddymp garu my sincere request to you sir please make a good team for tv debates because some panel members are doing blind discussion by forgetting logics its more damage for party please check this team once sir its more damaging for partyysjagan ysrcparty","India",0.65,"positive"
"1916","ktrtrs ysjagan gratified to see two lovable legendaries by people across the globe in a single snap ysjagan   ktrtrs ","india",1.75,"positive"
"1917","ktrtrs ysjagan both leader wont follow rules made by law and work kcr wont go for secretariat and jagan never to assembly  deadly combination to fight for people","Hyderabad, India",-0.5,"negative"
"1918","ysjagan thank you amp  wish you the same anna","Hyderabad, India",1.3,"positive"
"1919","ktrtrs ysjagan good decision anna ktrtrs","Hyderabad, India",0.75,"positive"
"1920","dearsubbu manvidad kiranjayasa ysjagan ktrtrs reg administration in hyderabad we ap has all right to stay for  years and use the facility even if there is no support from brother telangana  no one officially asked to get out  exception vfn ","Hyderabad, India",1.7,"positive"
"1921","dearsubbu manvidad kiranjayasa ysjagan ktrtrs i am saying the same brothers may fight for properties but when there is a problem for either of them from externals they fight together example special status kcr already openly said he is ready to give in writing that they are happy for ss to ap","Hyderabad, India",1.7,"positive"
"1922","ktrtrs ysjagan happy to see political heroes ysjagan ktrtrs multi starrer of telugu people heart n soul may this should b a blockbuster for upcoming decade  status kcr already openly said he is ready to give in writing that they are happy for ss to ap","Hyderabad, Andhra Pradesh",3.85,"positive"
"1923","pavan venkata ktrtrs ysjagan ha collections bane vachhayi vinaledha poor fellow","Vizianagaram, India",-0.6,"negative"
"1924","ktrtrs ysjagan once trs party through the stones on jagan now how can you both of meet i think this  parties support b j p","Vizianagaram, India",0.5,"positive"
"1925","ktrtrs ysjagan this is not correct ktr garu please once  think to meet pavan kalyan garu","Vizianagaram, India",1.6,"positive"
"1926","venkata ktrtrs ysjagan its depends upon the situation amma ","Vizianagaram, India",0.1,"positive"
"1927","legends ktrtrs  sir and ysjagan anna   ","Cuddapah, India",0.25,"positive"
"1928","ysjagan please mention that all federal front parties mp number that is going to support for ap special status than just  mp seats this will give more clear picture to achieve ap special statusktrtrs","",3.8,"positive"
"1929","ysjagan congrats i am sure this is the last elections for tdpplan for next  years to do good for peoplebeware of yellow media and take care of yourself especially we all worried after vizag attack","",1.25,"positive"
"1930","pksimha preethamkumar ktrtrs ysjagan bro there in no point in arguing r debeting with uu dnt have vaild points to speakso ur magnifying everything which ppl dnt give a fucpk kcr ne meet avvatam lo em undo nekay teliyali","Hyderabad, India",-0.25,"negative"
"1931","pksimha preethamkumar ktrtrs ysjagan elanti thumbnails nenu kuda pedthachusi nuvvu acknowledge chesthava thumbnails lo unna statement eh correct ani ","Hyderabad, India",0.6,"positive"
"1932","pksimha preethamkumar ktrtrs ysjagan pk started cbn nd nda ryt frm get some knowledge brogo check pk pressmeets from prathi okaru anali kada ani yrs antunarutill  internally he was busy in building infrastructure to the party","Hyderabad, India",0.7,"positive"
"1933","umasudhir ysrcparty ysjagan hydcitypolice cphydcity ndtv this rumors are spreading before  electionsmail media doesnt support a woman not political person ","",-0.1,"negative"
"1934","media channels watch thistarvaatha mee istamtvtelugu ntvjustin tvnewsnow abntelugutv etvteluguindia apxlive tvtelugu sakshihdtv cvrnews rajinikanthtv ncbn naralokesh tdp cbn andhrapradesh ysjagan ktrtrs ","",0,"neutral"
"1935","ktrtrs ysjagan present a with future awhohh what a wonderful combination","Hyderabad, India",1,"positive"
"1936","naralokesh ncbn ktrtrs ysjagan lokesh garu first your father tried with ktr garu for alliance in ts elections trs didnt accept your father request your father also confirmed manam cheste samsaram yeduti vaallu cheste vyabhicharam congress to meeru kaliste correct","",2.1,"positive"
"1937","itsmenaanii ktrtrs ysjagan naani gaaru anything can happen in indian politics do you expect any time tdp will go with congress what about votuku notu case  taanu cheste samsaram yeduti vaallu cheste vyabhicharam laaga vundi meeru cheppedi","",0.4,"positive"
"1938","ktrtrs ysjagan all the best","",0.5,"positive"
"1939","ktrtrs ysjagan we supported u in ts assembly elections  it doesnt mean u can do as u like which is not acceptable by the people in democracy what kind of federal front u r making aligning with the courrpted king  what u r telling to the people  unfair ktrtrs  trspartyonline","Warangal-Hamamkonda, India",2.5,"positive"
"1940","ktrtrs ysjagan ee cheep politics entra  ktrmeetsdongajagsnt mean u can do as u like which is not acceptable by the people in democracy what kind of federal front u r making aligning with the courrpted king  what u r telling to the people  unfair ktrtrs  trspartyonline","Hafr Al Batin, Kingdom of Saudi Arabia",1.5,"positive"
"1941","jssoldiers ysjagan ktrtrs in social media there is a huge support to trs from andhra people but in ground level many are against kcr now cbn will be very happy and he can use the same strategy which kcr used in ts elections","Hyderabad, India",1.65,"positive"
"1942","ktrtrs ysjagan you wasted hell lot of time today with him","Hyderabad, India",-1.55,"negative"
"1943","ktrtrs ysjagan this was never expected always had a huge respect for you but today i lost sir anyway when  parties could not defeat kcr you both cant defeat pk because in your words people are with him we are with pk","New Delhi, India",-0.8,"negative"
"1944","itssrnivas ysrcparty ysjagan he will fight alone in ap trs is not contesting in ap if trs cheats jagan then he will withdrwl support to federal front","Cary, NC",-1.35,"negative"
"1945","ysjagan sir im from telangana we support u always but once think about trs support in coming elections because tdp will raise regional sentiment and ensure to cash that in form  of voting","",1.95,"positive"
"1946","ktrtrs ysjagan hes supposed to be in all sorts of scams and you have a clean image  why do you want to tarnish your reputation or in your blind hatred to ncbn are you going to go blindly with his enemies just to pull him down ","",-3,"negative"
"1947","ysjagan im from peddapalli telangana please dont move with kcr garu federal front upto ap elections that is main advantage to tdp","PEDDAPALLI ",2.15,"positive"
"1948","ktrtrs ysjagan very  nice","",0.5,"positive"
"1949","ktrtrs ysjagan sir  please use your energy to resolve telangana issues  not other and center politics","United States",2.3,"positive"
"1950","mrushireddy trspartyonline ysjagan ktrtrs vinodboianpalli i am asking the same question ask him to come out of his cases with clean chit if he didnt do corruption he may demand for quick verdict to safeguard his reputation and goodwill","",0.6,"positive"
"1951","trspartyonline ysjagan ktrtrs vinodboianpalli u r making a big mistake by meeting jagan ur party will have this impact in  my request to u is do not meet jagan and better support janasena if u really want any change in politics especially in ap","",0.8,"positive"
"1952","obireddi rkcoolblue ktrtrs ysjagan pawankalyan ok do not support pk but alteast trs should be idle and do not interfere in ap","",-0.35,"negative"
"1953","obireddi rkcoolblue ktrtrs ysjagan pawankalyan and i do not understand ur formula to believe a corrupted politician but not trusting and supporting  person ni i dont know why","",1.15,"positive"
"1954","rkcoolblue ktrtrs ysjagan pawankalyan why i am bothering about trs and ysrcp alliance is jagan had looted lot of public money though he was not directly having power from  to  if once he himself becomes a cm for a state then just imagine what and how he would do corruption just imagine practically","",-0.9,"negative"
"1955","ktrtrs trspartyonline if todays meet with ysjagan is purely for federal front then also do meetings with jaitdp  cpimspeak cpm janasenaparty too that too very shortly then we people trust todays meet how do u establish federal front without unity in regional pties","",1.1,"positive"
"1956","rkcoolblue ktrtrs ysjagan pawankalyan pawan clearly explained that at that moment ap was in need of a better and experienced leader so thats why pawan supported tdprecently pawan cleared that he is ready to all with jagan if he comes out of his cases with clean chit","",4.95,"positive"
"1957","obireddi rkcoolblue ktrtrs ysjagan pawankalyan first let him come out of his cases then we will think of jagan positively as you said how do u trust a person who did corruption in the past i do not have that much of kind heart and i am not ready to trust corrupt","",1.3,"positive"
"1958","rkcoolblue obireddi ktrtrs ysjagan pawankalyan pawan isnt supporting tdp","",0.75,"positive"
"1959","rkcoolblue ktrtrs ysjagan pawankalyan we people always talk with our friends that these politics should be changed and there should be transparency i politics right if we really want that change we must support janasena because we all know that pawan is genuine and dedicated person then why dont we support him","",2.7,"positive"
"1960","ktrtrs kcr garu y r u supporting ysjagan instead of pawankalyan  what is forcing u to do sodont u know how much corruption ysjagan has done dont u find the honesty intensity to do something for the society sincerity amp dedication in pawankalyan ","",2,"positive"
"1961","ktrtrs ysjagan if your party supports jagan in ap then you will become a cheat in ts you will lose the faith in ts do not support ysrcp in ap","",0,"neutral"
"1962","ktrtrs ysjagan tiger will came ap","Hyderabad, India",0,"neutral"
"1963","ktrtrs do not you think you guys put trspartyonline and mr kcrs credibility at risk by joining hands with ysjagan  who has criminal cases against him and every telugu person partially or completely believe he is one even though the judgement has to be made by courts ","Brooklyn, NY",-0.1,"negative"
"1964","by ysjagan announcing alliance with ktrtrs combined theyve declared war against andhrapradesh","Navi Mumbai, Maharashtra",-0.5,"negative"
"1965","prashantkishor ruined the politics of andhra by introducing caste elements and dividing the society ysjagan trspartyonline youll suffer for your antics your father destroyed the erstwhile state now youre making every attempt with corrupt and casteist coterie around","Navi Mumbai, Maharashtra",-3,"negative"
"1966","bjpindia failed this country yet again when  mla and  ex mla were brutally killed by the naxals in andhra the central government failed to handover nia for investigation however when ysjagan suffered minor injury in the airport the case has been taken up nia shame","Navi Mumbai, Maharashtra",-5,"negative"
"1967","maheshdm rupendermutta ysjagan socbn is juts doing islmikaran n dis moron jagan is just doing missionary conversionjust building churcheshe himself converted bigot","Mumbai, India",-1.9,"negative"
"1968","iampower ysjagan shantisingaluri pasagadaprashad so much expenditure wasted n is just doing missionary conversionjust building churcheshe himself converted bigot","India",-2.15,"negative"
"1969","telugu ysjagan answers  they din complete meeting n still under talks any ff is better than congress n bjp  kcr never mentioned he will be leading ff y don u get ur facts checked suffered minor injury in the airport the case has been taken up nia shame","India",-1.3,"negative"
"1970","pasagadaprashad ysjagan self goal gattiga te meeting n still under talks any ff is better than congress n bjp  kcr never mentioned he will be leading ff y don u get ur facts checked suffered minor injury in the airport the case has been taken up nia shame","India",-1.05,"negative"
"1971","ktrtrs ysjagan meeting a proven criminal mite degrade your credibility ","India",-0.25,"negative"
"1972","ysjagan nice copy paste oven criminal mite degrade your credibility ","India",-0.25,"negative"
"1973","ktrtrs ysjagan not going to work ","India",0.25,"positive"
"1974","federalindia ktrtrs ysjagan maiamofficial ikamalhaasan dont dare to come to tn politics people are well educated and contented here and will not accept such bogus party leaders you all will see the power of tn people in next elections as currently tn is ruled by elected mlas per law and not by will of tn voted for jj","India",2.05,"positive"
"1975","kcr and ysjagan has a common target ncbn to pawankalyan  neither jagan or kcr or cbn is the target janasena enemy is the system target is to bring change in politics   ","Utharandhra, India",-1,"negative"
"1976","ktrtrs ysjagan good ktr anna","",0.75,"positive"
"1977","ysjagan i am so proud of you jagan anna makosam enni kilometres nadichinanduku","",0.75,"positive"
"1978","trspartyonline ktrtrs ysrcparty ysjagan congratulations sir","Mallapur, HYDERABAD",1,"positive"
"1979","ktrtrs ysjagan for time being please concentrated on hyderabad city for roads no good pavements reduce road divider visible zebra to traffic and crossing by people replace black sticker on top of head lights of vehiclesetc","Hyderabad, India",1.5,"positive"
"1980","ktrtrs ysjagan all the best sir","Hyderabad, India",0.75,"positive"
"1981","with tv in hand i see this as great win for ysjagan  if tv supports like rk to cbn its a closed deal jagan cant fight those media houses in election months just with sakshi this might be the another reason jagan moving with kcr","Chicago, IL",2.35,"positive"
"1982","ktrtrs ysjagan good decision ktr anna working together for the federal frontto cbn its a closed deal jagan cant fight those media houses in election months just with sakshi this might be the another reason jagan moving with kcr","Jagadevpur M, Gajwel, Siddipet",1.35,"positive"
"1983","indiaeci electioncommission elections thanks team for sending bhel m model unitsvv pats control units to karnool district in andhra pradesh images for reference andhrapradeshcm ddnewslive tvtelugu ncbn ysjagan pawankalyan mygovindia jaitdp uppuluric ","<U+092C><U+0948><U+0902><U+0917><U+0932><U+0941><U+0930><U+0941>, <U+092D><U+093E><U+0930><U+0924>",1,"positive"
